id,year,month,day,hour,minute,second,Etime,Tcham
0,2024,3,9,8,12,17,-60,25.43
1,2024,3,9,8,12,18,-59,25.51
2,2024,3,9,8,12,19,-58,25.51
3,2024,3,9,8,12,21,-57,25.43
4,2024,3,9,8,12,22,-56,25.51
5,2024,3,9,8,12,23,-55,25.43
6,2024,3,9,8,12,24,-54,25.51
7,2024,3,9,8,12,25,-53,25.51
8,2024,3,9,8,12,26,-52,25.51
9,2024,3,9,8,12,27,-51,25.51
10,2024,3,9,8,12,28,-50,25.43
11,2024,3,9,8,12,29,-49,25.51
12,2024,3,9,8,12,30,-48,25.51
13,2024,3,9,8,12,31,-47,25.51
14,2024,3,9,8,12,32,-46,25.51
15,2024,3,9,8,12,33,-45,25.51
16,2024,3,9,8,12,34,-44,25.43
17,2024,3,9,8,12,35,-43,25.51
18,2024,3,9,8,12,36,-42,25.51
19,2024,3,9,8,12,37,-41,25.51
20,2024,3,9,8,12,38,-40,25.51
21,2024,3,9,8,12,39,-39,25.51
22,2024,3,9,8,12,40,-38,25.43
23,2024,3,9,8,12,41,-37,25.51
24,2024,3,9,8,12,42,-36,25.51
25,2024,3,9,8,12,43,-35,25.43
26,2024,3,9,8,12,44,-34,25.51
27,2024,3,9,8,12,45,-33,25.51
28,2024,3,9,8,12,46,-32,25.51
29,2024,3,9,8,12,47,-31,25.43
30,2024,3,9,8,12,48,-30,25.43
31,2024,3,9,8,12,49,-29,25.51
32,2024,3,9,8,12,50,-28,25.43
33,2024,3,9,8,12,51,-27,25.43
34,2024,3,9,8,12,52,-26,25.43
35,2024,3,9,8,12,53,-25,25.43
36,2024,3,9,8,12,54,-24,25.43
37,2024,3,9,8,12,55,-23,25.43
38,2024,3,9,8,12,57,-22,25.43
39,2024,3,9,8,12,58,-21,25.43
40,2024,3,9,8,12,59,-20,25.43
41,2024,3,9,8,13,0,-19,25.43
42,2024,3,9,8,13,1,-18,25.43
43,2024,3,9,8,13,2,-17,25.43
44,2024,3,9,8,13,3,-16,25.43
45,2024,3,9,8,13,4,-15,25.43
46,2024,3,9,8,13,5,-14,25.51
47,2024,3,9,8,13,6,-13,25.43
48,2024,3,9,8,13,7,-12,25.43
49,2024,3,9,8,13,8,-11,25.43
50,2024,3,9,8,13,9,-10,25.43
51,2024,3,9,8,13,10,-9,25.35
52,2024,3,9,8,13,11,-8,25.43
53,2024,3,9,8,13,12,-7,25.35
54,2024,3,9,8,13,13,-6,25.43
55,2024,3,9,8,13,14,-5,25.43
56,2024,3,9,8,13,15,-4,25.43
57,2024,3,9,8,13,16,-3,25.43
58,2024,3,9,8,13,17,-2,25.43
59,2024,3,9,8,13,18,-1,25.35
60,2024,3,9,8,13,19,0,25.35
61,2024,3,9,8,13,20,1,25.43
62,2024,3,9,8,13,21,2,25.43
63,2024,3,9,8,13,22,3,25.43
64,2024,3,9,8,13,23,4,25.35
65,2024,3,9,8,13,24,5,25.35
66,2024,3,9,8,13,25,6,25.35
67,2024,3,9,8,13,26,7,25.43
68,2024,3,9,8,13,27,8,25.35
69,2024,3,9,8,13,28,9,25.43
70,2024,3,9,8,13,29,10,25.43
71,2024,3,9,8,13,30,11,25.35
72,2024,3,9,8,13,31,12,25.35
73,2024,3,9,8,13,32,13,25.35
74,2024,3,9,8,13,34,14,25.35
75,2024,3,9,8,13,35,15,25.35
76,2024,3,9,8,13,36,16,25.35
77,2024,3,9,8,13,37,17,25.35
78,2024,3,9,8,13,38,18,25.35
79,2024,3,9,8,13,39,19,25.35
80,2024,3,9,8,13,40,20,25.35
81,2024,3,9,8,13,41,21,25.35
82,2024,3,9,8,13,42,22,25.35
83,2024,3,9,8,13,43,23,25.35
84,2024,3,9,8,13,44,24,25.35
85,2024,3,9,8,13,45,25,25.35
86,2024,3,9,8,13,46,26,25.26
87,2024,3,9,8,13,47,27,25.26
88,2024,3,9,8,13,48,28,25.35
89,2024,3,9,8,13,49,29,25.35
90,2024,3,9,8,13,50,30,25.35
91,2024,3,9,8,13,51,31,25.26
92,2024,3,9,8,13,52,32,25.26
93,2024,3,9,8,13,53,33,25.26
94,2024,3,9,8,13,54,34,25.26
95,2024,3,9,8,13,55,35,25.26
96,2024,3,9,8,13,56,36,25.26
97,2024,3,9,8,13,57,37,25.26
98,2024,3,9,8,13,58,38,25.18
99,2024,3,9,8,13,59,39,25.26
100,2024,3,9,8,14,0,40,25.26
101,2024,3,9,8,14,1,41,25.18
102,2024,3,9,8,14,2,42,25.26
103,2024,3,9,8,14,3,43,25.18
104,2024,3,9,8,14,4,44,25.09
105,2024,3,9,8,14,5,45,25.09
106,2024,3,9,8,14,6,46,25.09
107,2024,3,9,8,14,7,47,25.09
108,2024,3,9,8,14,8,48,25.09
109,2024,3,9,8,14,9,49,24.93
110,2024,3,9,8,14,11,50,25.01
111,2024,3,9,8,14,12,51,25.01
112,2024,3,9,8,14,13,52,24.93
113,2024,3,9,8,14,14,53,24.93
114,2024,3,9,8,14,15,54,24.84
115,2024,3,9,8,14,16,55,24.84
116,2024,3,9,8,14,17,56,24.84
117,2024,3,9,8,14,18,57,24.84
118,2024,3,9,8,14,19,58,24.84
119,2024,3,9,8,14,20,59,24.76
120,2024,3,9,8,14,21,60,24.76
121,2024,3,9,8,14,22,61,25.35
122,2024,3,9,8,14,23,62,25.35
123,2024,3,9,8,14,24,63,25.35
124,2024,3,9,8,14,25,64,25.35
125,2024,3,9,8,14,26,65,25.35
126,2024,3,9,8,14,27,66,25.35
127,2024,3,9,8,14,28,67,25.35
128,2024,3,9,8,14,29,68,25.35
129,2024,3,9,8,14,30,69,25.35
130,2024,3,9,8,14,31,70,25.35
131,2024,3,9,8,14,32,71,25.35
132,2024,3,9,8,14,33,72,25.35
133,2024,3,9,8,14,34,73,25.35
134,2024,3,9,8,14,35,74,25.35
135,2024,3,9,8,14,36,75,25.35
136,2024,3,9,8,14,37,76,25.43
137,2024,3,9,8,14,38,77,25.35
138,2024,3,9,8,14,39,78,25.35
139,2024,3,9,8,14,40,79,25.35
140,2024,3,9,8,14,41,80,25.35
141,2024,3,9,8,14,42,81,25.35
142,2024,3,9,8,14,43,82,25.26
143,2024,3,9,8,14,44,83,25.35
144,2024,3,9,8,14,45,84,25.35
145,2024,3,9,8,14,46,85,25.35
146,2024,3,9,8,14,47,86,25.35
147,2024,3,9,8,14,49,87,25.35
148,2024,3,9,8,14,50,88,25.26
149,2024,3,9,8,14,51,89,25.35
150,2024,3,9,8,14,52,90,25.35
151,2024,3,9,8,14,53,91,25.35
152,2024,3,9,8,14,54,92,25.35
153,2024,3,9,8,14,55,93,25.26
154,2024,3,9,8,14,56,94,25.35
155,2024,3,9,8,14,57,95,25.35
156,2024,3,9,8,14,58,96,25.35
157,2024,3,9,8,14,59,97,25.35
158,2024,3,9,8,15,0,98,25.35
159,2024,3,9,8,15,1,99,25.35
160,2024,3,9,8,15,2,100,25.35
161,2024,3,9,8,15,3,101,25.35
162,2024,3,9,8,15,4,102,25.35
163,2024,3,9,8,15,5,103,25.35
164,2024,3,9,8,15,6,104,25.35
165,2024,3,9,8,15,7,105,25.35
166,2024,3,9,8,15,8,106,25.35
167,2024,3,9,8,15,9,107,25.26
168,2024,3,9,8,15,10,108,25.35
169,2024,3,9,8,15,11,109,25.35
170,2024,3,9,8,15,12,110,25.35
171,2024,3,9,8,15,13,111,25.35
172,2024,3,9,8,15,14,112,25.35
