id,year,month,day,hour,minute,second,Etime,Tcham
0,2024,3,9,10,12,39,-60,25.77
1,2024,3,9,10,12,40,-59,25.77
2,2024,3,9,10,12,41,-58,25.77
3,2024,3,9,10,12,42,-57,25.77
4,2024,3,9,10,12,43,-56,25.77
5,2024,3,9,10,12,44,-55,25.77
6,2024,3,9,10,12,45,-54,25.77
7,2024,3,9,10,12,46,-53,25.77
8,2024,3,9,10,12,47,-52,25.77
9,2024,3,9,10,12,48,-51,25.77
10,2024,3,9,10,12,49,-50,25.77
11,2024,3,9,10,12,50,-49,25.77
12,2024,3,9,10,12,51,-48,25.77
13,2024,3,9,10,12,53,-47,25.77
14,2024,3,9,10,12,54,-46,25.77
15,2024,3,9,10,12,55,-45,25.77
16,2024,3,9,10,12,56,-44,25.68
17,2024,3,9,10,12,57,-43,25.77
18,2024,3,9,10,12,58,-42,25.77
19,2024,3,9,10,12,59,-41,25.77
20,2024,3,9,10,13,0,-40,25.68
21,2024,3,9,10,13,1,-39,25.77
22,2024,3,9,10,13,2,-38,25.68
23,2024,3,9,10,13,3,-37,25.77
24,2024,3,9,10,13,4,-36,25.77
25,2024,3,9,10,13,5,-35,25.68
26,2024,3,9,10,13,6,-34,25.68
27,2024,3,9,10,13,7,-33,25.77
28,2024,3,9,10,13,8,-32,25.68
29,2024,3,9,10,13,9,-31,25.68
30,2024,3,9,10,13,10,-30,25.77
31,2024,3,9,10,13,11,-29,25.68
32,2024,3,9,10,13,12,-28,25.68
33,2024,3,9,10,13,13,-27,25.68
34,2024,3,9,10,13,14,-26,25.68
35,2024,3,9,10,13,15,-25,25.68
36,2024,3,9,10,13,16,-24,25.68
37,2024,3,9,10,13,17,-23,25.68
38,2024,3,9,10,13,18,-22,25.68
39,2024,3,9,10,13,19,-21,25.68
40,2024,3,9,10,13,20,-20,25.68
41,2024,3,9,10,13,21,-19,25.68
42,2024,3,9,10,13,22,-18,25.60
43,2024,3,9,10,13,23,-17,25.68
44,2024,3,9,10,13,24,-16,25.60
45,2024,3,9,10,13,25,-15,25.68
46,2024,3,9,10,13,26,-14,25.68
47,2024,3,9,10,13,27,-13,25.60
48,2024,3,9,10,13,29,-12,25.60
49,2024,3,9,10,13,30,-11,25.68
50,2024,3,9,10,13,31,-10,25.68
51,2024,3,9,10,13,32,-9,25.68
52,2024,3,9,10,13,33,-8,25.60
53,2024,3,9,10,13,34,-7,25.60
54,2024,3,9,10,13,35,-6,25.60
55,2024,3,9,10,13,36,-5,25.60
56,2024,3,9,10,13,37,-4,25.60
57,2024,3,9,10,13,38,-3,25.60
58,2024,3,9,10,13,39,-2,25.60
59,2024,3,9,10,13,40,-1,25.51
60,2024,3,9,10,13,41,0,25.43
61,2024,3,9,10,13,42,1,25.43
62,2024,3,9,10,13,43,2,25.43
63,2024,3,9,10,13,44,3,25.35
64,2024,3,9,10,13,45,4,25.26
65,2024,3,9,10,13,46,5,25.35
66,2024,3,9,10,13,47,6,25.51
67,2024,3,9,10,13,48,7,25.51
68,2024,3,9,10,13,49,8,25.51
69,2024,3,9,10,13,50,9,25.51
70,2024,3,9,10,13,51,10,25.60
71,2024,3,9,10,13,52,11,25.51
72,2024,3,9,10,13,53,12,25.51
73,2024,3,9,10,13,54,13,25.51
74,2024,3,9,10,13,55,14,25.51
75,2024,3,9,10,13,56,15,25.51
76,2024,3,9,10,13,57,16,25.51
77,2024,3,9,10,13,58,17,25.43
78,2024,3,9,10,13,59,18,25.51
79,2024,3,9,10,14,0,19,25.51
80,2024,3,9,10,14,1,20,25.43
81,2024,3,9,10,14,2,21,25.51
82,2024,3,9,10,14,3,22,25.43
83,2024,3,9,10,14,4,23,25.35
84,2024,3,9,10,14,5,24,25.26
85,2024,3,9,10,14,7,25,25.09
86,2024,3,9,10,14,8,26,25.93
87,2024,3,9,10,14,9,27,25.93
88,2024,3,9,10,14,10,28,25.85
89,2024,3,9,10,14,11,29,25.93
90,2024,3,9,10,14,12,30,25.93
91,2024,3,9,10,14,13,31,25.93
92,2024,3,9,10,14,14,32,25.93
93,2024,3,9,10,14,15,33,25.85
94,2024,3,9,10,14,16,34,25.93
95,2024,3,9,10,14,17,35,25.93
96,2024,3,9,10,14,18,36,25.93
97,2024,3,9,10,14,19,37,25.93
98,2024,3,9,10,14,20,38,25.85
99,2024,3,9,10,14,21,39,25.93
100,2024,3,9,10,14,22,40,25.85
101,2024,3,9,10,14,23,41,25.93
102,2024,3,9,10,14,24,42,25.93
103,2024,3,9,10,14,25,43,25.93
