id,year,month,day,hour,minute,second,Etime,Tcham
0,2024,3,1,14,52,31,-60,24.09
1,2024,3,1,14,52,32,-59,24.09
2,2024,3,1,14,52,33,-58,24.09
3,2024,3,1,14,52,34,-57,24.01
4,2024,3,1,14,52,35,-56,24.09
5,2024,3,1,14,52,36,-55,24.09
6,2024,3,1,14,52,37,-54,24.09
7,2024,3,1,14,52,38,-53,24.09
8,2024,3,1,14,52,39,-52,24.01
9,2024,3,1,14,52,40,-51,24.01
10,2024,3,1,14,52,41,-50,24.09
11,2024,3,1,14,52,42,-49,24.09
12,2024,3,1,14,52,43,-48,24.09
13,2024,3,1,14,52,44,-47,24.09
14,2024,3,1,14,52,45,-46,24.09
15,2024,3,1,14,52,46,-45,24.09
16,2024,3,1,14,52,48,-44,24.09
17,2024,3,1,14,52,49,-43,24.09
18,2024,3,1,14,52,50,-42,24.09
19,2024,3,1,14,52,51,-41,24.09
20,2024,3,1,14,52,52,-40,24.09
21,2024,3,1,14,52,53,-39,24.09
22,2024,3,1,14,52,54,-38,24.09
23,2024,3,1,14,52,55,-37,24.09
24,2024,3,1,14,52,56,-36,24.09
25,2024,3,1,14,52,57,-35,24.09
26,2024,3,1,14,52,58,-34,24.09
27,2024,3,1,14,52,59,-33,24.09
28,2024,3,1,14,53,0,-32,24.09
29,2024,3,1,14,53,1,-31,24.09
30,2024,3,1,14,53,2,-30,24.09
31,2024,3,1,14,53,3,-29,24.09
32,2024,3,1,14,53,4,-28,24.09
33,2024,3,1,14,53,5,-27,24.09
34,2024,3,1,14,53,6,-26,24.09
35,2024,3,1,14,53,7,-25,24.09
36,2024,3,1,14,53,8,-24,24.09
37,2024,3,1,14,53,9,-23,24.17
38,2024,3,1,14,53,10,-22,24.17
39,2024,3,1,14,53,11,-21,24.09
40,2024,3,1,14,53,12,-20,24.09
41,2024,3,1,14,53,13,-19,24.09
42,2024,3,1,14,53,14,-18,24.09
43,2024,3,1,14,53,15,-17,24.09
44,2024,3,1,14,53,16,-16,24.09
45,2024,3,1,14,53,17,-15,24.09
46,2024,3,1,14,53,18,-14,24.09
47,2024,3,1,14,53,19,-13,24.17
