id,year,month,day,hour,minute,second,Etime,Tcham,sample
341,2023,8,31,13,46,26,40,23.84,cp3_L
342,2023,8,31,13,46,27,41,23.84,cp3_L
343,2023,8,31,13,46,28,42,23.84,cp3_L
344,2023,8,31,13,46,29,43,23.84,cp3_L
345,2023,8,31,13,46,30,44,23.84,cp3_L
346,2023,8,31,13,46,31,45,23.84,cp3_L
347,2023,8,31,13,46,32,46,23.84,cp3_L
348,2023,8,31,13,46,33,47,23.84,cp3_L
349,2023,8,31,13,46,34,48,23.84,cp3_L
350,2023,8,31,13,46,35,49,23.84,cp3_L
351,2023,8,31,13,46,36,50,23.84,cp3_L
352,2023,8,31,13,46,37,51,23.84,cp3_L
353,2023,8,31,13,46,38,52,23.84,cp3_L
354,2023,8,31,13,46,39,53,23.92,cp3_L
355,2023,8,31,13,46,40,54,23.84,cp3_L
356,2023,8,31,13,46,41,55,23.84,cp3_L
357,2023,8,31,13,46,42,56,23.84,cp3_L
358,2023,8,31,13,46,43,57,23.84,cp3_L
359,2023,8,31,13,46,44,58,23.84,cp3_L
360,2023,8,31,13,46,45,59,23.84,cp3_L
361,2023,8,31,13,46,46,60,23.84,cp3_L
362,2023,8,31,13,46,47,61,23.84,cp3_L
363,2023,8,31,13,46,48,62,23.84,cp3_L
364,2023,8,31,13,46,49,63,23.84,cp3_L
365,2023,8,31,13,46,50,64,23.92,cp3_L
366,2023,8,31,13,46,51,65,23.84,cp3_L
367,2023,8,31,13,46,52,66,23.84,cp3_L
368,2023,8,31,13,46,53,67,23.84,cp3_L
369,2023,8,31,13,46,54,68,23.84,cp3_L
370,2023,8,31,13,46,55,69,23.84,cp3_L
371,2023,8,31,13,46,56,70,23.84,cp3_L
372,2023,8,31,13,46,57,71,23.84,cp3_L
373,2023,8,31,13,46,59,72,23.84,cp3_L
374,2023,8,31,13,47,0,73,23.84,cp3_L
375,2023,8,31,13,47,1,74,23.84,cp3_L
376,2023,8,31,13,47,2,75,23.84,cp3_L
377,2023,8,31,13,47,3,76,23.84,cp3_L
378,2023,8,31,13,47,4,77,23.84,cp3_L
379,2023,8,31,13,47,5,78,23.84,cp3_L
380,2023,8,31,13,47,6,79,23.84,cp3_L
381,2023,8,31,13,47,7,80,23.84,cp3_L
382,2023,8,31,13,47,8,81,23.84,cp3_L
383,2023,8,31,13,47,9,82,23.84,cp3_L
384,2023,8,31,13,47,10,83,23.84,cp3_L
385,2023,8,31,13,47,11,84,23.84,cp3_L
386,2023,8,31,13,47,12,85,23.84,cp3_L
387,2023,8,31,13,47,13,86,23.84,cp3_L
388,2023,8,31,13,47,14,87,23.84,cp3_L
389,2023,8,31,13,47,15,88,23.84,cp3_L
390,2023,8,31,13,47,16,89,23.76,cp3_L
391,2023,8,31,13,47,17,90,23.84,cp3_L
392,2023,8,31,13,47,18,91,23.84,cp3_L
393,2023,8,31,13,47,19,92,23.84,cp3_L
394,2023,8,31,13,47,20,93,23.92,cp3_L
395,2023,8,31,13,47,21,94,23.76,cp3_L
396,2023,8,31,13,47,22,95,23.84,cp3_L
397,2023,8,31,13,47,23,96,23.84,cp3_L
398,2023,8,31,13,47,24,97,23.84,cp3_L
399,2023,8,31,13,47,25,98,23.84,cp3_L
400,2023,8,31,13,47,26,99,23.84,cp3_L
401,2023,8,31,13,47,27,100,23.84,cp3_L
402,2023,8,31,13,47,28,101,23.84,cp3_L
403,2023,8,31,13,47,29,102,23.84,cp3_L
404,2023,8,31,13,47,30,103,23.84,cp3_L
405,2023,8,31,13,47,31,104,23.84,cp3_L
406,2023,8,31,13,47,32,105,23.84,cp3_L
