id,year,month,day,hour,minute,second,Etime,Tcham,sample
115,2023,8,10,13,24,2,55,31.6,ami1_F
116,2023,8,10,13,24,3,56,31.6,ami1_F
117,2023,8,10,13,24,4,57,31.6,ami1_F
118,2023,8,10,13,24,5,58,31.6,ami1_F
119,2023,8,10,13,24,6,59,31.6,ami1_F
120,2023,8,10,13,24,7,60,31.6,ami1_F
121,2023,8,10,13,24,8,61,31.6,ami1_F
122,2023,8,10,13,24,9,62,31.69,ami1_F
123,2023,8,10,13,24,10,63,31.6,ami1_F
124,2023,8,10,13,24,11,64,31.69,ami1_F
125,2023,8,10,13,24,12,65,31.69,ami1_F
126,2023,8,10,13,24,13,66,31.69,ami1_F
127,2023,8,10,13,24,14,67,31.69,ami1_F
128,2023,8,10,13,24,15,68,31.6,ami1_F
129,2023,8,10,13,24,16,69,31.69,ami1_F
130,2023,8,10,13,24,17,70,31.69,ami1_F
131,2023,8,10,13,24,18,71,31.69,ami1_F
132,2023,8,10,13,24,19,72,31.78,ami1_F
133,2023,8,10,13,24,20,73,31.78,ami1_F
134,2023,8,10,13,24,21,74,31.78,ami1_F
135,2023,8,10,13,24,22,75,31.78,ami1_F
136,2023,8,10,13,24,23,76,31.78,ami1_F
137,2023,8,10,13,24,24,77,31.78,ami1_F
138,2023,8,10,13,24,25,78,31.78,ami1_F
139,2023,8,10,13,24,26,79,31.78,ami1_F
140,2023,8,10,13,24,27,80,31.78,ami1_F
141,2023,8,10,13,24,28,81,31.86,ami1_F
142,2023,8,10,13,24,29,82,31.78,ami1_F
143,2023,8,10,13,24,30,83,31.86,ami1_F
144,2023,8,10,13,24,31,84,31.86,ami1_F
145,2023,8,10,13,24,32,85,31.86,ami1_F
146,2023,8,10,13,24,33,86,31.86,ami1_F
147,2023,8,10,13,24,34,87,31.86,ami1_F
148,2023,8,10,13,24,35,88,31.86,ami1_F
149,2023,8,10,13,24,36,89,31.86,ami1_F
150,2023,8,10,13,24,37,90,31.86,ami1_F
151,2023,8,10,13,24,38,91,31.95,ami1_F
152,2023,8,10,13,24,40,92,31.95,ami1_F
153,2023,8,10,13,24,41,93,31.95,ami1_F
154,2023,8,10,13,24,42,94,31.95,ami1_F
155,2023,8,10,13,24,43,95,31.95,ami1_F
156,2023,8,10,13,24,44,96,31.86,ami1_F
157,2023,8,10,13,24,45,97,31.95,ami1_F
158,2023,8,10,13,24,46,98,31.95,ami1_F
159,2023,8,10,13,24,47,99,31.95,ami1_F
160,2023,8,10,13,24,48,100,31.95,ami1_F
161,2023,8,10,13,24,49,101,31.95,ami1_F
162,2023,8,10,13,24,50,102,31.95,ami1_F
163,2023,8,10,13,24,51,103,31.95,ami1_F
164,2023,8,10,13,24,52,104,32.04,ami1_F
165,2023,8,10,13,24,53,105,31.95,ami1_F
166,2023,8,10,13,24,54,106,31.95,ami1_F
167,2023,8,10,13,24,55,107,32.04,ami1_F
168,2023,8,10,13,24,56,108,32.04,ami1_F
169,2023,8,10,13,24,57,109,32.04,ami1_F
170,2023,8,10,13,24,58,110,32.04,ami1_F
171,2023,8,10,13,24,59,111,32.04,ami1_F
172,2023,8,10,13,25,0,112,32.04,ami1_F
173,2023,8,10,13,25,1,113,32.04,ami1_F
174,2023,8,10,13,25,2,114,32.04,ami1_F
175,2023,8,10,13,25,3,115,32.13,ami1_F
176,2023,8,10,13,25,4,116,32.04,ami1_F
177,2023,8,10,13,25,5,117,32.13,ami1_F
178,2023,8,10,13,25,6,118,32.04,ami1_F
179,2023,8,10,13,25,7,119,32.04,ami1_F
180,2023,8,10,13,25,8,120,32.13,ami1_F
181,2023,8,10,13,25,9,121,32.13,ami1_F
182,2023,8,10,13,25,10,122,32.13,ami1_F
183,2023,8,10,13,25,11,123,32.13,ami1_F
184,2023,8,10,13,25,12,124,32.04,ami1_F
185,2023,8,10,13,25,13,125,32.13,ami1_F
186,2023,8,10,13,25,14,126,32.13,ami1_F
187,2023,8,10,13,25,16,127,32.13,ami1_F
188,2023,8,10,13,25,17,128,32.13,ami1_F
189,2023,8,10,13,25,18,129,32.22,ami1_F
190,2023,8,10,13,25,19,130,32.13,ami1_F
191,2023,8,10,13,25,20,131,32.22,ami1_F
192,2023,8,10,13,25,21,132,32.22,ami1_F
193,2023,8,10,13,25,22,133,32.22,ami1_F
194,2023,8,10,13,25,23,134,32.22,ami1_F
195,2023,8,10,13,25,24,135,32.22,ami1_F
196,2023,8,10,13,25,25,136,32.22,ami1_F
197,2023,8,10,13,25,26,137,32.22,ami1_F
198,2023,8,10,13,25,27,138,32.22,ami1_F
199,2023,8,10,13,25,28,139,32.13,ami1_F
200,2023,8,10,13,25,29,140,32.22,ami1_F
201,2023,8,10,13,25,30,141,32.22,ami1_F
202,2023,8,10,13,25,31,142,32.22,ami1_F
203,2023,8,10,13,25,32,143,32.22,ami1_F
204,2023,8,10,13,25,33,144,32.31,ami1_F
205,2023,8,10,13,25,34,145,32.31,ami1_F
206,2023,8,10,13,25,35,146,32.22,ami1_F
207,2023,8,10,13,25,36,147,32.22,ami1_F
208,2023,8,10,13,25,37,148,32.31,ami1_F
209,2023,8,10,13,25,38,149,32.31,ami1_F
210,2023,8,10,13,25,39,150,32.31,ami1_F
211,2023,8,10,13,25,40,151,32.22,ami1_F
212,2023,8,10,13,25,41,152,32.31,ami1_F
213,2023,8,10,13,25,42,153,32.31,ami1_F
214,2023,8,10,13,25,43,154,32.31,ami1_F
215,2023,8,10,13,25,44,155,32.31,ami1_F
216,2023,8,10,13,25,45,156,32.31,ami1_F
217,2023,8,10,13,25,46,157,32.31,ami1_F
218,2023,8,10,13,25,47,158,32.31,ami1_F
219,2023,8,10,13,25,48,159,32.31,ami1_F
220,2023,8,10,13,25,49,160,32.39,ami1_F
221,2023,8,10,13,25,50,161,32.39,ami1_F
222,2023,8,10,13,25,52,162,32.39,ami1_F
223,2023,8,10,13,25,53,163,32.39,ami1_F
224,2023,8,10,13,25,54,164,32.39,ami1_F
225,2023,8,10,13,25,55,165,32.39,ami1_F
226,2023,8,10,13,25,56,166,32.39,ami1_F
227,2023,8,10,13,25,57,167,32.39,ami1_F
228,2023,8,10,13,25,58,168,32.39,ami1_F
229,2023,8,10,13,25,59,169,32.39,ami1_F
230,2023,8,10,13,26,0,170,32.39,ami1_F
231,2023,8,10,13,26,1,171,32.39,ami1_F
232,2023,8,10,13,26,2,172,32.48,ami1_F
233,2023,8,10,13,26,3,173,32.48,ami1_F
234,2023,8,10,13,26,4,174,32.39,ami1_F
235,2023,8,10,13,26,5,175,32.48,ami1_F
236,2023,8,10,13,26,6,176,32.48,ami1_F
237,2023,8,10,13,26,7,177,32.48,ami1_F
238,2023,8,10,13,26,8,178,32.48,ami1_F
239,2023,8,10,13,26,9,179,32.48,ami1_F
240,2023,8,10,13,26,10,180,32.48,ami1_F
