id,year,month,day,hour,minute,second,Etime,Tcham,sample
115,2023,8,31,13,29,1,55,23.76,nas2_L
116,2023,8,31,13,29,2,56,23.84,nas2_L
117,2023,8,31,13,29,3,57,23.84,nas2_L
118,2023,8,31,13,29,4,58,23.76,nas2_L
119,2023,8,31,13,29,5,59,23.76,nas2_L
120,2023,8,31,13,29,6,60,23.84,nas2_L
121,2023,8,31,13,29,7,61,23.76,nas2_L
122,2023,8,31,13,29,8,62,23.84,nas2_L
123,2023,8,31,13,29,9,63,23.76,nas2_L
124,2023,8,31,13,29,11,64,23.76,nas2_L
125,2023,8,31,13,29,12,65,23.84,nas2_L
126,2023,8,31,13,29,13,66,23.84,nas2_L
127,2023,8,31,13,29,14,67,23.84,nas2_L
128,2023,8,31,13,29,15,68,23.84,nas2_L
129,2023,8,31,13,29,16,69,23.76,nas2_L
130,2023,8,31,13,29,17,70,23.84,nas2_L
131,2023,8,31,13,29,18,71,23.76,nas2_L
132,2023,8,31,13,29,19,72,23.76,nas2_L
133,2023,8,31,13,29,20,73,23.76,nas2_L
134,2023,8,31,13,29,21,74,23.84,nas2_L
135,2023,8,31,13,29,22,75,23.76,nas2_L
136,2023,8,31,13,29,23,76,23.76,nas2_L
137,2023,8,31,13,29,24,77,23.76,nas2_L
138,2023,8,31,13,29,25,78,23.84,nas2_L
139,2023,8,31,13,29,26,79,23.84,nas2_L
140,2023,8,31,13,29,27,80,23.84,nas2_L
141,2023,8,31,13,29,28,81,23.76,nas2_L
142,2023,8,31,13,29,29,82,23.76,nas2_L
143,2023,8,31,13,29,30,83,23.76,nas2_L
144,2023,8,31,13,29,31,84,23.76,nas2_L
145,2023,8,31,13,29,32,85,23.84,nas2_L
146,2023,8,31,13,29,33,86,23.76,nas2_L
147,2023,8,31,13,29,34,87,23.84,nas2_L
148,2023,8,31,13,29,35,88,23.84,nas2_L
149,2023,8,31,13,29,36,89,23.84,nas2_L
150,2023,8,31,13,29,37,90,23.84,nas2_L
151,2023,8,31,13,29,38,91,23.84,nas2_L
152,2023,8,31,13,29,39,92,23.76,nas2_L
153,2023,8,31,13,29,40,93,23.76,nas2_L
154,2023,8,31,13,29,41,94,23.84,nas2_L
155,2023,8,31,13,29,42,95,23.76,nas2_L
156,2023,8,31,13,29,43,96,23.84,nas2_L
157,2023,8,31,13,29,44,97,23.84,nas2_L
158,2023,8,31,13,29,45,98,23.76,nas2_L
159,2023,8,31,13,29,46,99,23.84,nas2_L
160,2023,8,31,13,29,48,100,23.76,nas2_L
161,2023,8,31,13,29,49,101,23.84,nas2_L
162,2023,8,31,13,29,50,102,23.84,nas2_L
163,2023,8,31,13,29,51,103,23.76,nas2_L
164,2023,8,31,13,29,52,104,23.84,nas2_L
165,2023,8,31,13,29,53,105,23.76,nas2_L
166,2023,8,31,13,29,54,106,23.84,nas2_L
167,2023,8,31,13,29,55,107,23.84,nas2_L
168,2023,8,31,13,29,56,108,23.76,nas2_L
169,2023,8,31,13,29,57,109,23.84,nas2_L
170,2023,8,31,13,29,58,110,23.84,nas2_L
171,2023,8,31,13,29,59,111,23.76,nas2_L
172,2023,8,31,13,30,0,112,23.84,nas2_L
173,2023,8,31,13,30,1,113,23.76,nas2_L
174,2023,8,31,13,30,2,114,23.84,nas2_L
175,2023,8,31,13,30,3,115,23.84,nas2_L
176,2023,8,31,13,30,4,116,23.84,nas2_L
177,2023,8,31,13,30,5,117,23.84,nas2_L
178,2023,8,31,13,30,6,118,23.67,nas2_L
179,2023,8,31,13,30,7,119,23.84,nas2_L
180,2023,8,31,13,30,8,120,23.84,nas2_L
181,2023,8,31,13,30,9,121,23.76,nas2_L
182,2023,8,31,13,30,10,122,23.76,nas2_L
183,2023,8,31,13,30,11,123,23.76,nas2_L
184,2023,8,31,13,30,12,124,23.76,nas2_L
185,2023,8,31,13,30,13,125,23.76,nas2_L
186,2023,8,31,13,30,14,126,23.84,nas2_L
187,2023,8,31,13,30,15,127,23.84,nas2_L
188,2023,8,31,13,30,16,128,23.76,nas2_L
189,2023,8,31,13,30,17,129,23.84,nas2_L
190,2023,8,31,13,30,18,130,23.76,nas2_L
191,2023,8,31,13,30,19,131,23.84,nas2_L
192,2023,8,31,13,30,20,132,23.84,nas2_L
193,2023,8,31,13,30,21,133,23.76,nas2_L
194,2023,8,31,13,30,22,134,23.76,nas2_L
195,2023,8,31,13,30,23,135,23.84,nas2_L
196,2023,8,31,13,30,25,136,23.76,nas2_L
197,2023,8,31,13,30,26,137,23.76,nas2_L
198,2023,8,31,13,30,27,138,23.76,nas2_L
199,2023,8,31,13,30,28,139,23.84,nas2_L
200,2023,8,31,13,30,29,140,23.84,nas2_L
201,2023,8,31,13,30,30,141,23.84,nas2_L
202,2023,8,31,13,30,31,142,23.84,nas2_L
203,2023,8,31,13,30,32,143,23.76,nas2_L
204,2023,8,31,13,30,33,144,23.84,nas2_L
205,2023,8,31,13,30,34,145,23.84,nas2_L
206,2023,8,31,13,30,35,146,23.76,nas2_L
207,2023,8,31,13,30,36,147,23.84,nas2_L
208,2023,8,31,13,30,37,148,23.76,nas2_L
209,2023,8,31,13,30,38,149,23.84,nas2_L
210,2023,8,31,13,30,39,150,23.84,nas2_L
211,2023,8,31,13,30,40,151,23.84,nas2_L
212,2023,8,31,13,30,41,152,23.84,nas2_L
213,2023,8,31,13,30,42,153,23.84,nas2_L
214,2023,8,31,13,30,43,154,23.84,nas2_L
215,2023,8,31,13,30,44,155,23.84,nas2_L
216,2023,8,31,13,30,45,156,23.84,nas2_L
217,2023,8,31,13,30,46,157,23.84,nas2_L
218,2023,8,31,13,30,47,158,23.76,nas2_L
219,2023,8,31,13,30,48,159,23.84,nas2_L
220,2023,8,31,13,30,49,160,23.84,nas2_L
221,2023,8,31,13,30,50,161,23.76,nas2_L
222,2023,8,31,13,30,51,162,23.84,nas2_L
223,2023,8,31,13,30,52,163,23.76,nas2_L
224,2023,8,31,13,30,53,164,23.84,nas2_L
225,2023,8,31,13,30,54,165,23.84,nas2_L
226,2023,8,31,13,30,55,166,23.76,nas2_L
227,2023,8,31,13,30,56,167,23.76,nas2_L
228,2023,8,31,13,30,57,168,23.76,nas2_L
229,2023,8,31,13,30,58,169,23.84,nas2_L
230,2023,8,31,13,30,59,170,23.84,nas2_L
231,2023,8,31,13,31,1,171,23.84,nas2_L
232,2023,8,31,13,31,2,172,23.76,nas2_L
233,2023,8,31,13,31,3,173,23.84,nas2_L
234,2023,8,31,13,31,4,174,23.84,nas2_L
235,2023,8,31,13,31,5,175,23.84,nas2_L
236,2023,8,31,13,31,6,176,23.76,nas2_L
237,2023,8,31,13,31,7,177,23.76,nas2_L
238,2023,8,31,13,31,8,178,23.76,nas2_L
239,2023,8,31,13,31,9,179,23.84,nas2_L
240,2023,8,31,13,31,10,180,23.76,nas2_L
