id,year,month,day,hour,minute,second,Etime,Tcham
0,2023,8,31,13,7,26,-60,23.67
1,2023,8,31,13,7,27,-59,23.67
2,2023,8,31,13,7,28,-58,23.59
3,2023,8,31,13,7,29,-57,23.67
4,2023,8,31,13,7,30,-56,23.67
5,2023,8,31,13,7,31,-55,23.76
6,2023,8,31,13,7,32,-54,23.67
7,2023,8,31,13,7,33,-53,23.67
8,2023,8,31,13,7,34,-52,23.67
9,2023,8,31,13,7,35,-51,23.67
10,2023,8,31,13,7,36,-50,23.67
11,2023,8,31,13,7,37,-49,23.59
12,2023,8,31,13,7,38,-48,23.67
13,2023,8,31,13,7,39,-47,23.67
14,2023,8,31,13,7,40,-46,23.59
15,2023,8,31,13,7,41,-45,23.67
16,2023,8,31,13,7,42,-44,23.67
17,2023,8,31,13,7,43,-43,23.67
18,2023,8,31,13,7,44,-42,23.76
19,2023,8,31,13,7,45,-41,23.67
20,2023,8,31,13,7,46,-40,23.67
21,2023,8,31,13,7,47,-39,23.76
22,2023,8,31,13,7,48,-38,23.67
23,2023,8,31,13,7,49,-37,23.76
24,2023,8,31,13,7,50,-36,23.76
25,2023,8,31,13,7,51,-35,23.67
26,2023,8,31,13,7,52,-34,23.67
27,2023,8,31,13,7,53,-33,23.67
28,2023,8,31,13,7,54,-32,23.67
29,2023,8,31,13,7,56,-31,23.67
30,2023,8,31,13,7,57,-30,23.67
31,2023,8,31,13,7,58,-29,23.67
32,2023,8,31,13,7,59,-28,23.67
33,2023,8,31,13,8,0,-27,23.67
34,2023,8,31,13,8,1,-26,23.67
35,2023,8,31,13,8,2,-25,23.67
36,2023,8,31,13,8,3,-24,23.67
37,2023,8,31,13,8,4,-23,23.67
38,2023,8,31,13,8,5,-22,23.76
39,2023,8,31,13,8,6,-21,23.67
40,2023,8,31,13,8,7,-20,23.76
41,2023,8,31,13,8,8,-19,23.76
42,2023,8,31,13,8,9,-18,23.67
43,2023,8,31,13,8,10,-17,23.67
44,2023,8,31,13,8,11,-16,23.67
45,2023,8,31,13,8,12,-15,23.67
46,2023,8,31,13,8,13,-14,23.67
47,2023,8,31,13,8,14,-13,23.59
48,2023,8,31,13,8,15,-12,23.67
49,2023,8,31,13,8,16,-11,23.76
50,2023,8,31,13,8,17,-10,23.67
51,2023,8,31,13,8,18,-9,23.67
52,2023,8,31,13,8,19,-8,23.67
53,2023,8,31,13,8,20,-7,23.76
54,2023,8,31,13,8,21,-6,23.76
55,2023,8,31,13,8,22,-5,23.76
56,2023,8,31,13,8,23,-4,23.67
57,2023,8,31,13,8,24,-3,23.67
58,2023,8,31,13,8,25,-2,23.76
59,2023,8,31,13,8,26,-1,23.67
60,2023,8,31,13,8,27,0,23.67
61,2023,8,31,13,8,28,1,23.67
62,2023,8,31,13,8,29,2,23.67
63,2023,8,31,13,8,30,3,23.67
64,2023,8,31,13,8,32,4,23.59
65,2023,8,31,13,8,33,5,23.67
66,2023,8,31,13,8,34,6,23.67
67,2023,8,31,13,8,35,7,23.67
68,2023,8,31,13,8,36,8,23.76
69,2023,8,31,13,8,37,9,23.67
70,2023,8,31,13,8,38,10,23.59
71,2023,8,31,13,8,39,11,23.67
72,2023,8,31,13,8,40,12,23.76
73,2023,8,31,13,8,41,13,23.67
74,2023,8,31,13,8,42,14,23.67
75,2023,8,31,13,8,43,15,23.76
76,2023,8,31,13,8,44,16,23.67
77,2023,8,31,13,8,45,17,23.67
78,2023,8,31,13,8,46,18,23.67
79,2023,8,31,13,8,47,19,23.67
80,2023,8,31,13,8,48,20,23.67
81,2023,8,31,13,8,49,21,23.67
82,2023,8,31,13,8,50,22,23.67
83,2023,8,31,13,8,51,23,23.67
84,2023,8,31,13,8,52,24,23.67
85,2023,8,31,13,8,53,25,23.67
86,2023,8,31,13,8,54,26,23.67
87,2023,8,31,13,8,55,27,23.67
88,2023,8,31,13,8,56,28,23.67
89,2023,8,31,13,8,57,29,23.67
90,2023,8,31,13,8,58,30,23.76
91,2023,8,31,13,8,59,31,23.67
92,2023,8,31,13,9,0,32,23.59
93,2023,8,31,13,9,1,33,23.76
94,2023,8,31,13,9,2,34,23.67
95,2023,8,31,13,9,3,35,23.67
96,2023,8,31,13,9,4,36,23.67
97,2023,8,31,13,9,5,37,23.67
98,2023,8,31,13,9,6,38,23.67
99,2023,8,31,13,9,7,39,23.67
100,2023,8,31,13,9,8,40,23.67
101,2023,8,31,13,9,9,41,23.67
102,2023,8,31,13,9,11,42,23.67
103,2023,8,31,13,9,12,43,23.67
104,2023,8,31,13,9,13,44,23.67
105,2023,8,31,13,9,14,45,23.67
106,2023,8,31,13,9,15,46,23.76
107,2023,8,31,13,9,16,47,23.67
108,2023,8,31,13,9,17,48,23.67
109,2023,8,31,13,9,18,49,23.59
110,2023,8,31,13,9,19,50,23.67
111,2023,8,31,13,9,20,51,23.67
112,2023,8,31,13,9,21,52,23.67
113,2023,8,31,13,9,22,53,23.67
114,2023,8,31,13,9,23,54,23.67
115,2023,8,31,13,9,24,55,23.67
116,2023,8,31,13,9,25,56,23.67
117,2023,8,31,13,9,26,57,23.67
118,2023,8,31,13,9,27,58,23.67
119,2023,8,31,13,9,28,59,23.67
120,2023,8,31,13,9,29,60,23.67
121,2023,8,31,13,9,30,61,23.67
122,2023,8,31,13,9,31,62,23.67
123,2023,8,31,13,9,32,63,23.67
124,2023,8,31,13,9,33,64,23.67
125,2023,8,31,13,9,34,65,23.67
126,2023,8,31,13,9,35,66,23.67
127,2023,8,31,13,9,36,67,23.76
128,2023,8,31,13,9,37,68,23.67
129,2023,8,31,13,9,38,69,23.67
130,2023,8,31,13,9,39,70,23.67
131,2023,8,31,13,9,40,71,23.76
132,2023,8,31,13,9,41,72,23.67
133,2023,8,31,13,9,42,73,23.76
134,2023,8,31,13,9,43,74,23.76
135,2023,8,31,13,9,44,75,23.76
136,2023,8,31,13,9,45,76,23.67
137,2023,8,31,13,9,46,77,23.67
138,2023,8,31,13,9,48,78,23.76
139,2023,8,31,13,9,49,79,23.76
140,2023,8,31,13,9,50,80,23.67
141,2023,8,31,13,9,51,81,23.76
142,2023,8,31,13,9,52,82,23.67
143,2023,8,31,13,9,53,83,23.67
144,2023,8,31,13,9,54,84,23.76
145,2023,8,31,13,9,55,85,23.67
146,2023,8,31,13,9,56,86,23.67
147,2023,8,31,13,9,57,87,23.76
148,2023,8,31,13,9,58,88,23.67
149,2023,8,31,13,9,59,89,23.67
150,2023,8,31,13,10,0,90,23.67
151,2023,8,31,13,10,1,91,23.67
152,2023,8,31,13,10,2,92,23.67
153,2023,8,31,13,10,3,93,23.67
154,2023,8,31,13,10,4,94,23.67
155,2023,8,31,13,10,5,95,23.67
156,2023,8,31,13,10,6,96,23.67
157,2023,8,31,13,10,7,97,23.76
158,2023,8,31,13,10,8,98,23.67
159,2023,8,31,13,10,9,99,23.67
160,2023,8,31,13,10,10,100,23.67
161,2023,8,31,13,10,11,101,23.76
162,2023,8,31,13,10,12,102,23.67
163,2023,8,31,13,10,13,103,23.76
164,2023,8,31,13,10,14,104,23.67
165,2023,8,31,13,10,15,105,23.67
166,2023,8,31,13,10,16,106,23.67
167,2023,8,31,13,10,17,107,23.67
168,2023,8,31,13,10,18,108,23.76
169,2023,8,31,13,10,19,109,23.67
170,2023,8,31,13,10,20,110,23.67
