id,year,month,day,hour,minute,second,Etime,Tcham,sample
115,2023,8,10,16,15,7,55,27.29,cp5_F
116,2023,8,10,16,15,8,56,27.37,cp5_F
117,2023,8,10,16,15,9,57,27.37,cp5_F
118,2023,8,10,16,15,10,58,27.29,cp5_F
119,2023,8,10,16,15,11,59,27.37,cp5_F
120,2023,8,10,16,15,13,60,27.37,cp5_F
121,2023,8,10,16,15,14,61,27.37,cp5_F
122,2023,8,10,16,15,15,62,27.29,cp5_F
123,2023,8,10,16,15,16,63,27.37,cp5_F
124,2023,8,10,16,15,17,64,27.37,cp5_F
125,2023,8,10,16,15,18,65,27.29,cp5_F
126,2023,8,10,16,15,19,66,27.37,cp5_F
127,2023,8,10,16,15,20,67,27.29,cp5_F
128,2023,8,10,16,15,21,68,27.29,cp5_F
129,2023,8,10,16,15,22,69,27.29,cp5_F
130,2023,8,10,16,15,23,70,27.29,cp5_F
131,2023,8,10,16,15,24,71,27.29,cp5_F
132,2023,8,10,16,15,25,72,27.37,cp5_F
133,2023,8,10,16,15,26,73,27.37,cp5_F
134,2023,8,10,16,15,27,74,27.29,cp5_F
135,2023,8,10,16,15,28,75,27.29,cp5_F
136,2023,8,10,16,15,29,76,27.29,cp5_F
137,2023,8,10,16,15,30,77,27.29,cp5_F
138,2023,8,10,16,15,31,78,27.29,cp5_F
139,2023,8,10,16,15,32,79,27.29,cp5_F
140,2023,8,10,16,15,33,80,27.29,cp5_F
141,2023,8,10,16,15,34,81,27.29,cp5_F
142,2023,8,10,16,15,35,82,27.29,cp5_F
143,2023,8,10,16,15,36,83,27.29,cp5_F
144,2023,8,10,16,15,37,84,27.29,cp5_F
145,2023,8,10,16,15,38,85,27.29,cp5_F
146,2023,8,10,16,15,39,86,27.29,cp5_F
147,2023,8,10,16,15,40,87,27.29,cp5_F
148,2023,8,10,16,15,41,88,27.29,cp5_F
149,2023,8,10,16,15,42,89,27.29,cp5_F
150,2023,8,10,16,15,43,90,27.29,cp5_F
151,2023,8,10,16,15,44,91,27.29,cp5_F
152,2023,8,10,16,15,45,92,27.29,cp5_F
153,2023,8,10,16,15,46,93,27.29,cp5_F
154,2023,8,10,16,15,47,94,27.29,cp5_F
155,2023,8,10,16,15,48,95,27.29,cp5_F
156,2023,8,10,16,15,50,96,27.29,cp5_F
157,2023,8,10,16,15,51,97,27.29,cp5_F
158,2023,8,10,16,15,52,98,27.29,cp5_F
159,2023,8,10,16,15,53,99,27.2,cp5_F
160,2023,8,10,16,15,54,100,27.29,cp5_F
161,2023,8,10,16,15,55,101,27.29,cp5_F
162,2023,8,10,16,15,56,102,27.29,cp5_F
163,2023,8,10,16,15,57,103,27.2,cp5_F
164,2023,8,10,16,15,58,104,27.29,cp5_F
165,2023,8,10,16,15,59,105,27.29,cp5_F
166,2023,8,10,16,16,0,106,27.29,cp5_F
167,2023,8,10,16,16,1,107,27.29,cp5_F
168,2023,8,10,16,16,2,108,27.29,cp5_F
169,2023,8,10,16,16,3,109,27.2,cp5_F
170,2023,8,10,16,16,4,110,27.2,cp5_F
171,2023,8,10,16,16,5,111,27.29,cp5_F
172,2023,8,10,16,16,6,112,27.2,cp5_F
173,2023,8,10,16,16,7,113,27.29,cp5_F
174,2023,8,10,16,16,8,114,27.29,cp5_F
175,2023,8,10,16,16,9,115,27.2,cp5_F
176,2023,8,10,16,16,10,116,27.2,cp5_F
177,2023,8,10,16,16,11,117,27.2,cp5_F
178,2023,8,10,16,16,12,118,27.2,cp5_F
179,2023,8,10,16,16,13,119,27.29,cp5_F
180,2023,8,10,16,16,14,120,27.29,cp5_F
181,2023,8,10,16,16,15,121,27.29,cp5_F
182,2023,8,10,16,16,16,122,27.29,cp5_F
183,2023,8,10,16,16,17,123,27.2,cp5_F
