id,year,month,day,hour,minute,second,Etime,Tcham,sample
356,2023,8,10,14,56,49,55,27.37,nas2_F
357,2023,8,10,14,56,50,56,27.45,nas2_F
358,2023,8,10,14,56,51,57,27.37,nas2_F
359,2023,8,10,14,56,52,58,27.37,nas2_F
360,2023,8,10,14,56,53,59,27.45,nas2_F
361,2023,8,10,14,56,54,60,27.37,nas2_F
362,2023,8,10,14,56,55,61,27.37,nas2_F
363,2023,8,10,14,56,56,62,27.45,nas2_F
364,2023,8,10,14,56,57,63,27.37,nas2_F
365,2023,8,10,14,56,58,64,27.37,nas2_F
366,2023,8,10,14,56,59,65,27.37,nas2_F
367,2023,8,10,14,57,0,66,27.37,nas2_F
368,2023,8,10,14,57,1,67,27.45,nas2_F
369,2023,8,10,14,57,2,68,27.37,nas2_F
370,2023,8,10,14,57,3,69,27.45,nas2_F
371,2023,8,10,14,57,4,70,27.37,nas2_F
372,2023,8,10,14,57,5,71,27.37,nas2_F
373,2023,8,10,14,57,6,72,27.37,nas2_F
374,2023,8,10,14,57,7,73,27.45,nas2_F
375,2023,8,10,14,57,8,74,27.45,nas2_F
376,2023,8,10,14,57,9,75,27.45,nas2_F
377,2023,8,10,14,57,10,76,27.45,nas2_F
378,2023,8,10,14,57,11,77,27.37,nas2_F
379,2023,8,10,14,57,12,78,27.45,nas2_F
380,2023,8,10,14,57,13,79,27.45,nas2_F
381,2023,8,10,14,57,14,80,27.45,nas2_F
382,2023,8,10,14,57,15,81,27.45,nas2_F
383,2023,8,10,14,57,17,82,27.45,nas2_F
384,2023,8,10,14,57,18,83,27.45,nas2_F
385,2023,8,10,14,57,19,84,27.45,nas2_F
386,2023,8,10,14,57,20,85,27.45,nas2_F
387,2023,8,10,14,57,21,86,27.37,nas2_F
388,2023,8,10,14,57,22,87,27.45,nas2_F
389,2023,8,10,14,57,23,88,27.37,nas2_F
390,2023,8,10,14,57,24,89,27.45,nas2_F
391,2023,8,10,14,57,25,90,27.45,nas2_F
392,2023,8,10,14,57,26,91,27.37,nas2_F
393,2023,8,10,14,57,27,92,27.45,nas2_F
394,2023,8,10,14,57,28,93,27.45,nas2_F
395,2023,8,10,14,57,29,94,27.45,nas2_F
396,2023,8,10,14,57,30,95,27.45,nas2_F
397,2023,8,10,14,57,31,96,27.45,nas2_F
398,2023,8,10,14,57,32,97,27.37,nas2_F
399,2023,8,10,14,57,33,98,27.45,nas2_F
400,2023,8,10,14,57,34,99,27.45,nas2_F
401,2023,8,10,14,57,35,100,27.45,nas2_F
402,2023,8,10,14,57,36,101,27.45,nas2_F
403,2023,8,10,14,57,37,102,27.45,nas2_F
404,2023,8,10,14,57,38,103,27.45,nas2_F
405,2023,8,10,14,57,39,104,27.45,nas2_F
406,2023,8,10,14,57,40,105,27.45,nas2_F
407,2023,8,10,14,57,41,106,27.45,nas2_F
408,2023,8,10,14,57,42,107,27.45,nas2_F
409,2023,8,10,14,57,43,108,27.45,nas2_F
410,2023,8,10,14,57,44,109,27.45,nas2_F
411,2023,8,10,14,57,45,110,27.37,nas2_F
412,2023,8,10,14,57,46,111,27.37,nas2_F
413,2023,8,10,14,57,47,112,27.45,nas2_F
414,2023,8,10,14,57,48,113,27.45,nas2_F
415,2023,8,10,14,57,49,114,27.45,nas2_F
416,2023,8,10,14,57,50,115,27.37,nas2_F
417,2023,8,10,14,57,51,116,27.45,nas2_F
418,2023,8,10,14,57,52,117,27.45,nas2_F
419,2023,8,10,14,57,54,118,27.45,nas2_F
420,2023,8,10,14,57,55,119,27.45,nas2_F
