id,year,month,day,hour,minute,second,Etime,Tcham,sample
241,2023,8,10,15,36,37,-60,26.27,cp1_F
242,2023,8,10,15,36,38,-59,26.27,cp1_F
243,2023,8,10,15,36,39,-58,26.35,cp1_F
244,2023,8,10,15,36,40,-57,26.27,cp1_F
245,2023,8,10,15,36,41,-56,26.27,cp1_F
246,2023,8,10,15,36,42,-55,26.27,cp1_F
247,2023,8,10,15,36,43,-54,26.27,cp1_F
248,2023,8,10,15,36,44,-53,26.27,cp1_F
249,2023,8,10,15,36,45,-52,26.35,cp1_F
250,2023,8,10,15,36,46,-51,26.27,cp1_F
251,2023,8,10,15,36,47,-50,26.27,cp1_F
252,2023,8,10,15,36,48,-49,26.35,cp1_F
253,2023,8,10,15,36,49,-48,26.35,cp1_F
254,2023,8,10,15,36,50,-47,26.35,cp1_F
255,2023,8,10,15,36,51,-46,26.35,cp1_F
256,2023,8,10,15,36,52,-45,26.35,cp1_F
257,2023,8,10,15,36,53,-44,26.35,cp1_F
258,2023,8,10,15,36,54,-43,26.35,cp1_F
259,2023,8,10,15,36,55,-42,26.35,cp1_F
260,2023,8,10,15,36,56,-41,26.35,cp1_F
261,2023,8,10,15,36,57,-40,26.44,cp1_F
262,2023,8,10,15,36,58,-39,26.44,cp1_F
263,2023,8,10,15,36,59,-38,26.44,cp1_F
264,2023,8,10,15,37,0,-37,26.44,cp1_F
265,2023,8,10,15,37,1,-36,26.44,cp1_F
266,2023,8,10,15,37,3,-35,26.44,cp1_F
267,2023,8,10,15,37,4,-34,26.44,cp1_F
268,2023,8,10,15,37,5,-33,26.44,cp1_F
269,2023,8,10,15,37,6,-32,26.44,cp1_F
270,2023,8,10,15,37,7,-31,26.44,cp1_F
271,2023,8,10,15,37,8,-30,26.44,cp1_F
272,2023,8,10,15,37,9,-29,26.44,cp1_F
273,2023,8,10,15,37,10,-28,26.44,cp1_F
274,2023,8,10,15,37,11,-27,26.44,cp1_F
275,2023,8,10,15,37,12,-26,26.44,cp1_F
276,2023,8,10,15,37,13,-25,26.52,cp1_F
277,2023,8,10,15,37,14,-24,26.52,cp1_F
278,2023,8,10,15,37,15,-23,26.52,cp1_F
279,2023,8,10,15,37,16,-22,26.52,cp1_F
280,2023,8,10,15,37,17,-21,26.44,cp1_F
281,2023,8,10,15,37,18,-20,26.52,cp1_F
282,2023,8,10,15,37,19,-19,26.52,cp1_F
283,2023,8,10,15,37,20,-18,26.44,cp1_F
284,2023,8,10,15,37,21,-17,26.52,cp1_F
285,2023,8,10,15,37,22,-16,26.44,cp1_F
286,2023,8,10,15,37,23,-15,26.44,cp1_F
287,2023,8,10,15,37,24,-14,26.52,cp1_F
288,2023,8,10,15,37,25,-13,26.52,cp1_F
289,2023,8,10,15,37,26,-12,26.52,cp1_F
290,2023,8,10,15,37,27,-11,26.52,cp1_F
291,2023,8,10,15,37,28,-10,26.52,cp1_F
292,2023,8,10,15,37,29,-9,26.52,cp1_F
293,2023,8,10,15,37,30,-8,26.52,cp1_F
294,2023,8,10,15,37,31,-7,26.52,cp1_F
295,2023,8,10,15,37,32,-6,26.61,cp1_F
296,2023,8,10,15,37,33,-5,26.52,cp1_F
297,2023,8,10,15,37,34,-4,26.61,cp1_F
298,2023,8,10,15,37,35,-3,26.52,cp1_F
299,2023,8,10,15,37,36,-2,26.61,cp1_F
300,2023,8,10,15,37,37,-1,26.61,cp1_F
301,2023,8,10,15,37,39,0,26.52,cp1_F
302,2023,8,10,15,37,40,1,26.52,cp1_F
303,2023,8,10,15,37,41,2,26.52,cp1_F
304,2023,8,10,15,37,42,3,26.61,cp1_F
305,2023,8,10,15,37,43,4,26.61,cp1_F
306,2023,8,10,15,37,44,5,26.61,cp1_F
307,2023,8,10,15,37,45,6,26.61,cp1_F
308,2023,8,10,15,37,46,7,26.52,cp1_F
309,2023,8,10,15,37,47,8,26.61,cp1_F
310,2023,8,10,15,37,48,9,26.61,cp1_F
311,2023,8,10,15,37,49,10,26.61,cp1_F
312,2023,8,10,15,37,50,11,26.61,cp1_F
313,2023,8,10,15,37,51,12,26.61,cp1_F
314,2023,8,10,15,37,52,13,26.61,cp1_F
315,2023,8,10,15,37,53,14,26.61,cp1_F
316,2023,8,10,15,37,54,15,26.61,cp1_F
317,2023,8,10,15,37,55,16,26.61,cp1_F
318,2023,8,10,15,37,56,17,26.61,cp1_F
319,2023,8,10,15,37,57,18,26.61,cp1_F
320,2023,8,10,15,37,58,19,26.52,cp1_F
321,2023,8,10,15,37,59,20,26.61,cp1_F
322,2023,8,10,15,38,0,21,26.61,cp1_F
323,2023,8,10,15,38,1,22,26.69,cp1_F
324,2023,8,10,15,38,2,23,26.61,cp1_F
325,2023,8,10,15,38,3,24,26.61,cp1_F
326,2023,8,10,15,38,4,25,26.69,cp1_F
327,2023,8,10,15,38,5,26,26.69,cp1_F
328,2023,8,10,15,38,6,27,26.61,cp1_F
329,2023,8,10,15,38,7,28,26.69,cp1_F
330,2023,8,10,15,38,8,29,26.69,cp1_F
331,2023,8,10,15,38,9,30,26.69,cp1_F
332,2023,8,10,15,38,10,31,26.61,cp1_F
333,2023,8,10,15,38,11,32,26.61,cp1_F
334,2023,8,10,15,38,12,33,26.61,cp1_F
335,2023,8,10,15,38,13,34,26.69,cp1_F
336,2023,8,10,15,38,14,35,26.61,cp1_F
337,2023,8,10,15,38,15,36,26.69,cp1_F
338,2023,8,10,15,38,17,37,26.69,cp1_F
339,2023,8,10,15,38,18,38,26.69,cp1_F
340,2023,8,10,15,38,19,39,26.69,cp1_F
341,2023,8,10,15,38,20,40,26.69,cp1_F
342,2023,8,10,15,38,21,41,26.69,cp1_F
343,2023,8,10,15,38,22,42,26.69,cp1_F
344,2023,8,10,15,38,23,43,26.61,cp1_F
345,2023,8,10,15,38,24,44,26.69,cp1_F
346,2023,8,10,15,38,25,45,26.69,cp1_F
347,2023,8,10,15,38,26,46,26.69,cp1_F
348,2023,8,10,15,38,27,47,26.69,cp1_F
349,2023,8,10,15,38,28,48,26.69,cp1_F
350,2023,8,10,15,38,29,49,26.69,cp1_F
351,2023,8,10,15,38,30,50,26.69,cp1_F
352,2023,8,10,15,38,31,51,26.69,cp1_F
353,2023,8,10,15,38,32,52,26.69,cp1_F
354,2023,8,10,15,38,33,53,26.69,cp1_F
355,2023,8,10,15,38,34,54,26.69,cp1_F
356,2023,8,10,15,38,35,55,26.69,cp1_F
357,2023,8,10,15,38,36,56,26.69,cp1_F
358,2023,8,10,15,38,37,57,26.69,cp1_F
359,2023,8,10,15,38,38,58,26.69,cp1_F
360,2023,8,10,15,38,39,59,26.69,cp1_F
361,2023,8,10,15,38,40,60,26.69,cp1_F
362,2023,8,10,15,38,41,61,26.69,cp1_F
