id,year,month,day,hour,minute,second,Etime,Tcham,sample
115,2023,8,31,13,9,24,55,23.67,nas1_L
116,2023,8,31,13,9,25,56,23.67,nas1_L
117,2023,8,31,13,9,26,57,23.67,nas1_L
118,2023,8,31,13,9,27,58,23.67,nas1_L
119,2023,8,31,13,9,28,59,23.67,nas1_L
120,2023,8,31,13,9,29,60,23.67,nas1_L
121,2023,8,31,13,9,30,61,23.67,nas1_L
122,2023,8,31,13,9,31,62,23.67,nas1_L
123,2023,8,31,13,9,32,63,23.67,nas1_L
124,2023,8,31,13,9,33,64,23.67,nas1_L
125,2023,8,31,13,9,34,65,23.67,nas1_L
126,2023,8,31,13,9,35,66,23.67,nas1_L
127,2023,8,31,13,9,36,67,23.76,nas1_L
128,2023,8,31,13,9,37,68,23.67,nas1_L
129,2023,8,31,13,9,38,69,23.67,nas1_L
130,2023,8,31,13,9,39,70,23.67,nas1_L
131,2023,8,31,13,9,40,71,23.76,nas1_L
132,2023,8,31,13,9,41,72,23.67,nas1_L
133,2023,8,31,13,9,42,73,23.76,nas1_L
134,2023,8,31,13,9,43,74,23.76,nas1_L
135,2023,8,31,13,9,44,75,23.76,nas1_L
136,2023,8,31,13,9,45,76,23.67,nas1_L
137,2023,8,31,13,9,46,77,23.67,nas1_L
138,2023,8,31,13,9,48,78,23.76,nas1_L
139,2023,8,31,13,9,49,79,23.76,nas1_L
140,2023,8,31,13,9,50,80,23.67,nas1_L
141,2023,8,31,13,9,51,81,23.76,nas1_L
142,2023,8,31,13,9,52,82,23.67,nas1_L
143,2023,8,31,13,9,53,83,23.67,nas1_L
144,2023,8,31,13,9,54,84,23.76,nas1_L
145,2023,8,31,13,9,55,85,23.67,nas1_L
146,2023,8,31,13,9,56,86,23.67,nas1_L
147,2023,8,31,13,9,57,87,23.76,nas1_L
148,2023,8,31,13,9,58,88,23.67,nas1_L
149,2023,8,31,13,9,59,89,23.67,nas1_L
150,2023,8,31,13,10,0,90,23.67,nas1_L
151,2023,8,31,13,10,1,91,23.67,nas1_L
152,2023,8,31,13,10,2,92,23.67,nas1_L
153,2023,8,31,13,10,3,93,23.67,nas1_L
154,2023,8,31,13,10,4,94,23.67,nas1_L
155,2023,8,31,13,10,5,95,23.67,nas1_L
156,2023,8,31,13,10,6,96,23.67,nas1_L
157,2023,8,31,13,10,7,97,23.76,nas1_L
158,2023,8,31,13,10,8,98,23.67,nas1_L
159,2023,8,31,13,10,9,99,23.67,nas1_L
160,2023,8,31,13,10,10,100,23.67,nas1_L
161,2023,8,31,13,10,11,101,23.76,nas1_L
162,2023,8,31,13,10,12,102,23.67,nas1_L
163,2023,8,31,13,10,13,103,23.76,nas1_L
164,2023,8,31,13,10,14,104,23.67,nas1_L
165,2023,8,31,13,10,15,105,23.67,nas1_L
166,2023,8,31,13,10,16,106,23.67,nas1_L
167,2023,8,31,13,10,17,107,23.67,nas1_L
168,2023,8,31,13,10,18,108,23.76,nas1_L
169,2023,8,31,13,10,19,109,23.67,nas1_L
170,2023,8,31,13,10,20,110,23.67,nas1_L
171,2023,8,31,13,10,21,111,23.67,nas1_L
172,2023,8,31,13,10,22,112,23.76,nas1_L
